,UserId,ProductId,hybrid_score
8191,A2SZLNSI5KOQJT,B008FHUDW0,-0.16753722222222223
8201,A2D9VOO183ED00,B0018CJJ9W,0.6712875
8203,A1H1AAJZPLNEV0,B0018CJJ9W,0.26117
8213,AAXR22800T9MV,B000KXQG64,-0.08842999999999998
8223,A10PEXB6XAQ5XF,B004772OUG,0.04767595880681819
8233,A1W0F3F6EXIAKP,B0039KF3IM,-0.1535641753246753
8235,A2C6P5RYL4JADP,B0025UON1A,-0.0657475
8251,AFV2EMFYRRKQZ,B000I1RHMU,0.27227777777777773
8252,A2Q7YCRSL8VIL7,B000I1RHMU,0.3574617647058823
8257,A1QK0XCAPHIW1L,B000I1RHMU,0.15333956293706294
8260,A27718CHXPI8CI,B000I1RHMU,0.39298333333333335
8263,AHKPZ11JT110F,B000I1RHMU,0.2662273333333333
8264,A3LQS08K2OBI5Z,B000I1RHMU,0.547933
8268,A37I99GFZ1B6YO,B000I1RHMU,-0.003933611111111108
8286,A305YI7UJVIE48,B002DLXXHG,0.21529041666666662
8294,A1NBK07JEBCFI,B003V8E5ZE,0.21295076923076925
8296,A3U7JXTZJWRQFL,B003JAHB32,0.11716875
8303,A3MU1NB6OL01KH,B0020MZNSK,0.14805679406307976
8307,A1FDVT0DLJWV78,B004UOA31I,0.14624750000000003
8309,A3I8AFVPEE8KI5,B004UOA31I,0.20005222222222221
8310,AWMZ9VHF1Q9PI,B004UOA31I,0.25289718750000006
8311,A33BMBIWJMMDDP,B002DVVP6W,0.06266519423558897
8321,A21ESIT8E234BO,B000EMOD4I,0.7613766666666666
8326,A2YKWYC3WQJX5J,B000GW46D4,0.23282321428571429
8328,A1WNGKUT3O644D,B000GW46D4,0.07482414465408807
8333,A1TMAVN4CEM8U8,B000GW46D4,0.05563717647058824
8366,A1AKW788238PWQ,B003X4VJLE,0.2104254285714286
8376,A1R1BFJCMWX0Y3,B000E3XBT0,-0.0741047527910686
8384,A36EW68H08UOCS,B001P76XAS,0.10311529545454547
8397,AH5IM985JGMJU,B005GRAT4O,-0.017416333666333668
8428,ABDCYK04CL6O4,B0051OPWGC,-0.08863366666666667
8431,A2C85G5NIK94W2,B0027EFQP6,0.30625
8434,A2C85G5NIK94W2,B0027EFQP6,0.37225
8440,A2FG90RW53W8WS,B00020UGN4,-0.25771499999999997
8448,A313H6238N589,B00020UGN4,0.34477874999999997
8449,A192P7XYZ6SCN0,B00020UGN4,-0.29544522222222225
8457,A18L1CVUIQRE9L,B000O7IVKK,0.0894
8459,A2VPA0F5S8ZYGS,B000O7IVKK,0.07517090909090911
8460,A35A5S6H1WROO6,B000O7IVKK,0.6938399999999999
8461,A2XNJJ9TF70P4J,B000O7IVKK,0.502645
8466,A1GNMHJPWPG2AM,B004NCBF46,0.47655
8467,A3PKW196TH4MG8,B004NCBF46,0.29829
8475,A1G9EZSK3QC0UI,B0085G4A7U,0.143
8476,AGXQRV98SWUFO,B0085G4A7U,0.1678581349206349
8484,A36WGHR8TO5DKT,B0029JFW8U,0.23780514880952383
8491,A30Z63HV0NUD,B000AEWGBM,0.2964
8495,A366K8ZPVIM9OW,B001ACMCNA,0.23353333333333332
8503,ADDDFVHP3CSVA,B001ACMCNA,0.44399
8511,A1XH6UJ5E1ILBW,B002DHN1UE,-0.010269999999999998
8517,A2SYO0E2LDZ7YN,B000FBQ594,0.06481533333333331
8519,A3Q4TYJVAM4IRM,B000FBQ594,0.06471407039337476
8522,A1SYLII0808HD6,B000FBQ594,0.3928358823529412
8525,A2RKL3Y3YV0D50,B000FBQ594,0.12334227272727274
8534,AY1L1H0MUMAMC,B000FBQ594,0.2412133333333333
8536,A28F80GKYG7XBO,B000FBQ594,0.04924542857142857
8537,A33DKGANHQJSXC,B000FBQ594,0.0951795
8542,AVK8NCLIBYKXD,B000FBQ594,-0.15047692307692306
8543,A52X1I4UT56KL,B00020UGNE,0.35175
8549,A16I6WJUEBJ1C3,B000FGXT2A,0.5071439999999999
8551,A282X8S4BLNHM0,B001EQ5J8C,0.44753399999999993
8552,A9E3SHGS1ZRNH,B001EQ5J8C,0.13638625000000001
8555,A3DKQ5JMG52G73,B0038N9CCS,0.29007727272727274
8572,A3FY3H6F4249E0,B0042GLVDI,0.4875
8574,A34B6PEYIUAEQL,B002KAL1B0,0.09649499999999997
8579,A14XT7FSP1U5AD,B0085V3YFO,-0.043899081632653075
8582,A2158Y2U61AU9G,B001LQRKC8,0.33614835978835983
8583,A1GYEGLX3P2Y7P,B001LQRKC8,0.33992416666666675
8587,A3AZI828WJN1CD,B001LQRKC8,-0.3323821875000001
8617,A2Y8IDC1FKGNJC,B004CLCEDE,-0.26925714285714286
8619,ACOZ30A57F69V,B004CLCEDE,0.1945075
8643,A2IIMX1CS0TIE9,B004CLCEDE,0.11202951388888889
8655,A1VJS5J9RWVQ5K,B004CLCEDE,0.2995333333333333
8663,A3BFNBSNJ9THJZ,B004CLCEDE,0.03742314935064935
8671,A1TCSC0YWT82Q0,B004CLCEDE,0.35070083333333335
8691,A26UA4XRZCORSD,B001VNGNOC,0.27705
8696,A2YMCPP3KW9IXU,B000ITWWZ4,0.14290228571428573
8710,A2AOD7254MCKSH,B001HTJ2BQ,0.29954857142857144
8731,A1G74LVQBHXR55,B001HTJ2BQ,0.011927258953168035
8733,AC9ATYJXWV5L2,B001HTJ2BQ,0.37045267857142855
8748,A1XTE3IHX65GTZ,B001HTJ2BQ,0.2889796875
8760,AD5LXCS0ESAL0,B0015TZAY6,0.058079187500000004
8763,A1J3S42Q2DL0HR,B004AIBSFE,0.5382
8772,A3UCN2RGY7O6S1,B001GVIS6K,0.4283854545454545
8773,A393F381MA82AY,B001GVIS6K,0.2907825255102041
8774,ANZGYHZFCKLNO,B001GVIS6K,0.1520281481481481
8778,A3RAZ16FFW39ME,B001EQ4RWQ,-0.11452923076923077
8781,A22Z9R91N8L7IQ,B001EQ4RWQ,-0.03845821428571429
8786,A4902TQB4NGRJ,B001EQ4RWQ,0.05085349999999998
8797,A3ENT44HBOUICX,B001GVIS6U,0.3684545454545455
8799,A34BRSDS9MJXTZ,B001GVIS6U,0.07923214285714286
8808,AUFO5GFCYNRD5,B001FSISZK,0.32952999999999993
8809,AZNSBRQ0DS8LK,B001FSISZK,0.29654166666666665
8820,A2V9DTXTQ5YIMK,B000ARTNRE,0.2622933333333333
8846,ATJN4KEHJBOC8,B002IVDAH4,0.17993111111111112
8852,A2FRFAQCWZJT3Q,B002IVDAH4,0.07048333333333333
8856,AI0BCEWRE04G0,B000P8HPCI,-0.0820119
8867,A2XME3V72R6RJD,B000P8HPCI,0.0782425
8868,A3DKG5DIH50T8U,B002ATEZOG,0.25172666666666665
8881,A17GK9E70O7Y9R,B003CK2BQG,0.2196273015873016
8891,A2DHA9BIS3NB2H,B003CK2BQG,0.2445875
8892,A1CQVXVPP0SM3R,B003CK2BQG,0.298508
8893,A1YUL9PCJR3JTY,B003CK2BQG,0.14851266666666668
8897,A3LQS08K2OBI5Z,B003CK2BQG,0.47259
8898,A2U7IZRM920GZH,B003CK2BQG,0.37956
8899,A1YUL9PCJR3JTY,B003CK2BQG,0.30792500000000006
8901,AFFVUZEGP1FDQ,B003CK2BQG,-0.25204802083333333
8903,AVJJ2D4G5I0Z4,B003CK2BQG,0.3089550595238095
8906,A28QTVEFQX6Y9X,B003CK2BQG,0.6066
8914,AK7CAW3N1XZV6,B003CK2BQG,0.010426948717948718
8915,A2GOE7ITDGYVE,B003CK2BQG,0.11562973333333333
8916,A2SX82IP1JIUP5,B003CK2BQG,0.062473676470588234
8922,A281NPSIMI1C2R,B003CK2BQG,0.29280345238095234
8923,A281NPSIMI1C2R,B003CK2BQG,-0.145935
8925,A2DPYMNI2HCIOI,B003CK2BQG,0.08793954761904761
8926,AVFA1JB08RG8G,B003CK2BQG,0.22917631578947367
8927,A3UUTDX2WNVUS3,B003CK2BQG,0.5639175
8931,A3KE6TMMH3BG00,B003CK2BQG,0.3275365238095238
8932,AOJA5NCVKK49Z,B003CK2BQG,0.6850066666666668
8934,A3J4VXFCVETBNQ,B003CK2BQG,0.17632950000000003
8935,A3O6FCBYGK8EZ9,B003CK2BQG,-0.23109249999999998
8936,A1AEQZM99LO9VA,B003CK2BQG,0.29106709956709953
8938,A38B7MUWO2UPZE,B003CK2BQG,-0.13015393055555555
8940,A1SO1PGDNVMLXC,B003CK2BQG,0.25941800000000004
8951,A2Q7YCRSL8VIL7,B003CK2BQG,-0.21905375000000002
8954,A3OBSSAP9PT4C3,B003CK2BQG,0.32632875000000006
8956,A16J5JVUTKVJV3,B003CK2BQG,0.09709000000000002
8959,A2V18JN5XI2GOB,B003CK2BQG,0.16329513888888889
8982,AXJGCAD36N915,B002EY8BAG,0.5367096000000001
8985,A2MSQNPTNAAGL1,B005BPVE90,0.28206827380952376
8987,A2X06FP2PQ6EK0,B005BPVE90,0.2318784
8989,AHKPZ11JT110F,B005BPVE90,0.15340559340659343
8990,A3HJHV83O2U8BL,B005BPVE90,-0.049030000000000004
9003,A2YMCPP3KW9IXU,B000KNDAZO,0.30624999999999997
9008,ALBMZQVX4OK18,B000LKVDO6,0.0034400000000000003
9013,A2RMLXS49P3BY6,B000LKVDO6,0.17081999999999994
9026,A25C2M3QF9G7OQ,B001EO615O,0.20266571428571425
9033,A36B4WXFH2LISD,B000GRGSS0,0.24408000000000005
9035,A2LL4SL2PY673I,B000GRGSS0,0.16988888484848488
9047,A33YZNZIRA3H97,B000F6SNPS,0.15462692307692308
9084,A2SU6GK7WIP5CN,B000F6SNPS,0.1309575
9098,A1RRMZKOMZ2M7J,B000F6SNPS,0.10798758116883118
9106,A242RMW3BAUXJL,B000F6SNPS,0.10999236111111109
9129,A1HLJJ6MKZLR3Z,B000F6SNPS,0.21356955067155065
9132,A1ZSJNSRZCNCS1,B0012AOIY6,0.39447528571428564
9133,A2EYQXB9N8ZWRW,B0012AOIY6,0.2078408269230769
9135,A2H2GBPQLTRLNU,B0012AOIY6,0.06209797058823531
9140,A3FY3H6F4249E0,B00285BI4M,0.1233031818181818
9149,AHYRTWABDAG1H,B000ZE9NM2,0.06819385546875001
9158,A2X1XUT26NRICX,B000E18CS2,0.14000625000000003
9169,A39H1WPTI8EPUA,B000634HD2,0.3321577777777778
9170,A1VSBEJHLPTN7H,B000634HD2,0.3632625
9175,ARQPQ8LF5NTEZ,B007R1PGVS,-0.04651163265306122
9199,A18RTNWQZDRB2L,B0002I0GVI,0.27498
9203,APDBN7B8V7KPX,B0002I0GVI,0.1457005817099567
9213,A2D86JTG0BW9US,B005MGDP86,0.14992260601915183
9217,A2RIX3T3I9AGC3,B005MGDP86,0.39809673202614376
9220,A1BIPJK03QKFQA,B005MGDP86,-0.09572333333333334
9223,A3RR2P5IS3DGPR,B005MGDP86,0.17084666666666665
9240,AUTBHG6070SL4,B000H26J7E,0.1043192857142857
9241,AU280A3YSNQA9,B000H26J7E,0.045060904761904774
9245,A17HMM1M7T9PJ1,B004S036D6,-0.095904
9246,A1N655X9X7C6QY,B004S036D6,0.010563428571428573
9250,A1ZH9LWMX5UCFJ,B001I8DOZQ,0.3975416666666666
9256,A250PPAYI1KS91,B005N7OH9U,0.03777846153846153
9260,A11OTLEDSW8ZXD,B003GSK4CW,0.10541333333333333
9262,A7363DMO16VKJ,B003GSK4CW,0.23717999999999997
9263,ARYSDAZNRXN6G,B003GSK4CW,0.490172
9268,A1752DLH60KYMK,B003GSK4CW,0.1280661090909091
9270,A2R4BNNO98V4A2,B001O8KG74,0.023458809523809514
9275,A175N19FS2B4J,B001O8KG74,0.16168055555555552
9277,A1PI8VBCXXSGC7,B000OYMGMC,-0.09921319498069499
9280,A9E3SHGS1ZRNH,B000OYMGMC,-0.05643055555555557
9287,A1ODKP5Y7DPMM1,B001VNEII0,0.29893299999999995
9288,AWHZ4K1IXPFRZ,B001VNEII0,0.4358291666666666
9290,A1WSLGJJB2600E,B001VNEII0,0.4995187692307692
9293,A2S7MFZVV9IP43,B001VNEII0,0.005537802197802194
9294,A2BAEHHC6BN710,B001VNEII0,0.16526416666666668
9302,A216NSW58Q3SCJ,B000ILEVWO,0.08165333333333334
9305,A281E9Z9INZ5BV,B000ILEVWO,0.28303791666666667
9310,A3H1Y72CU3O9O0,B00445TYHM,0.20484333333333332
9313,AHIK7BUXFRMT8,B000FA39AS,0.03483912162162162
9315,AQQLWCMRNDFGI,B000FA39AS,0.35266000000000003
9321,A1FDVT0DLJWV78,B002DHUCEM,0.134390625
9324,AXRJWP1UXPEBB,B002DHUCEM,0.25796375
9331,AIIR8E34EDKCQ,B000EGZ9AQ,0.22196250000000006
9332,A1MUQUK1M4UK16,B000EGZ9AQ,0.09986875
9334,A2KUQ5F0KXSRRY,B000EGZ9AQ,-0.12523107142857143
9335,ACRZORZLEHJX6,B000EGZ9AQ,0.004546666666666668
9342,A1HBVQ3BD0226D,B004VDH4LU,0.24302077380952386
9345,A23TT78NE3WT08,B004VDH4LU,0.20316426303854876
9347,A23W8MR1H3UHOZ,B000ICO8GW,-0.14022478835978838
9357,A1SGS3TIPTMHWI,B000V6HQPK,0.01887361616161616
9358,A22Z9R91N8L7IQ,B000V6HQPK,0.20354059523809523
9372,AORGKBNQZ83O8,B000H7K5KQ,0.1865527101845523
9377,A1MZQ1IATLGS7H,B000V6HQPU,-0.13690178571428574
9378,A20U81J8H9KBY,B000V6HQPU,0.16104942857142854
9379,A1SGS3TIPTMHWI,B000V6HQPU,0.07272781818181819
9398,A1YP5WLIHGG136,B004VDH4L0,0.16172041666666664
9410,A28SL96I3ZTNV9,B00374W5G8,0.15572531250000002
9423,A3D9NUCR4RXDPY,B006O320VO,-0.019730000000000008
9428,A27NTH2Y9DAR31,B000F3PJIA,0.4326112
9432,A3KSB310GDVUB5,B004XAPINM,0.13556138095238096
9443,A2YI093RCI57PI,B0012271RA,0.2829905357142857
9447,A106ZCP7RSXMRU,B000LKX1SW,-0.3763608333333333
9456,A33G9H96SWS79Y,B000QSOT2G,-0.017983109625668445
9465,A2F0PCVFFG3PQZ,B0002YB21A,0.19780714285714285
9468,AWGXF4XREHKBR,B0002YB21A,0.1020142417582418
9476,A1BN8134NN8IAC,B001IMUHCU,0.1490516369047619
9477,A3FKGKUCI3DG9U,B001IMUHCU,0.16939666666666664
9482,A2UTU1T0P7YTSG,B001IMUHCU,0.22540906249999998
9529,A26HFSVLAGULIM,B00028P3CK,0.009742342657342659
9546,A31GN10OIYG5UX,B00028P3CK,0.47015
9547,A1AN6VU7LTA960,B00028P3CK,0.10505710164835162
9550,A3POAWC2JPQQQP,B00028P3CK,0.5705399999999999
9553,A37MH7ICH80QOX,B00028P3CK,0.36481114583333335
9557,A1VQBEW0G4IH1J,B00028P3CK,0.09545
9558,A354KJLTXDNQRP,B00028P3CK,0.150980625
9573,AY12DBB0U420B,B001M0A5XY,0.2694009090909091
9574,A3CVDLDZEYKYZ1,B001M0A5XY,0.2399707291666666
9583,AOIT200OGW45C,B004Q9QIPM,0.09102375
9586,A2I6O3SYDQO39E,B004Q9QIPM,0.2989040476190477
9605,A14SOW889A4TAT,B004Q9QIPM,0.11645516049382716
9606,A1ZBQ5QL976804,B004Q9QIPM,0.2299733333333333
9611,A3B1360JOYS0GJ,B004Q9QIPM,0.1705537142857143
9614,A1KKE6VX8VPWZK,B000E7QYNG,0.022884285714285715
9627,A3RBM7CTJ7I0DE,B000LKXZI8,0.12878555555555557
9632,A1YUL9PCJR3JTY,B000CMIZ0I,0.35275111111111107
9633,A3EF7JX42WVAIM,B000CMIZ0I,0.10195165432098764
9635,AYWUHB7N8XGZQ,B000CMIZ0I,0.36165483333333337
9636,A2D72VZ2YNPSFG,B000CMIZ0I,0.46745
9637,A393F381MA82AY,B000CMIZ0I,-0.0676347552910053
9642,A2KBFB6A2D7PNO,B000KAJ51U,-0.44425
9646,A2GRH63N4N9MSS,B000NKVYL6,0.164925
9649,A3PMU6PZJ48IFP,B00371V2V0,0.21828579124579123
9656,A35JP8KSV9281K,B00017LEY8,0.217005
9658,A121PLHXGZXXUJ,B00017LEY8,0.39630267857142853
9663,A1347KUESVCYZ,B00017LEY8,0.28841636363636364
9688,AG4LBEYRCWT9S,B001E50X66,0.26274666666666663
9691,A2D2XOBXVF2V07,B001E50X66,-0.40825
9693,A18SNZN6Z16NCV,B001E50X66,0.11260044444444445
9711,A1RECBDKHVOJMW,B0030GOO5S,0.18292494655004862
9739,A3NCV7XVGNHRT6,B000J4DSGK,0.05507307692307692
9741,A3AAZCSMJHVGF1,B000J4DSGK,0.15505233333333335
9750,A1WL6D2PMATMT8,B001ELL3DM,-0.07483858998144712
9767,A2IYSJV1O3DEMO,B001ELL3DM,0.030848325757575755
9774,AVNN3RB8S85ZX,B0032GHM4G,0.18998187192118227
9786,A1M5D0DG09UGVM,B000FFS0CA,0.11285550000000001
9787,AXO4PQU0XG3TG,B000FFS0CA,-0.0064526007167435735
9803,ACRZORZLEHJX6,B004ECMDXW,0.2688431666666667
9804,APGQCBO10LZTH,B004ECMDXW,0.10099518518518516
9806,A3T1LD0C65QCWK,B001EO6EV0,0.1610860955710956
9814,A12YPC3CGHLDO5,B000JZ92DW,0.329621875
9817,AYB4ELCS5AM8P,B000JZ92DW,0.04001386666666666
9824,A1EC4PR3HJ18PB,B002KP5JY0,0.3401485714285714
9832,AE4PE48Q2794I,B000LKYYBU,0.13556125000000002
9841,A2DPYMNI2HCIOI,B004JNZL1W,0.10050562500000004
9860,A2D95KT35FSHE9,B000HJNAWY,0.10006393939393941
9863,AMRHHES2MOAUK,B000HJNAWY,-0.0018719999999999997
9869,A281NPSIMI1C2R,B0000VLU0I,0.005188016528925632
9875,A1H0CYTDYKO6J3,B000LKUZOU,0.34503833333333334
9876,A2RMMLCU94BDFJ,B000LKUZOU,0.24814333333333333
9877,A3MZNRSDQ32UUH,B000LKUZOU,0.40842
9914,A25C2M3QF9G7OQ,B000HP7KEW,0.2995666666666667
9916,A2MUGFV2TDQ47K,B000HP7KEW,0.15185333333333334
9921,A3PJZ8TU8FDQ1K,B001EO7EU0,-0.02036375
9937,AWNV3TK4FNF45,B001SJR5EQ,0.41008846153846157
9941,A383XURHVF8ON6,B000I05WLY,0.4635013333333334
9942,A33AQPJYH7UUXR,B000I05WLY,0.19113927083333337
9943,A3PSJEB2O37G8U,B001BZ3PUK,0.10691911764705885
9952,A2R6RA8FRBS608,B000E65OJM,0.14601806122448976
9953,A35V32HZEGZH04,B000E65OJM,-0.07200781249999999
9955,A1WX42M589VAMQ,B000E65OJM,0.05314028571428571
9956,A1AES697PC2IW5,B000E65OJM,0.1963642857142857
9961,A2M687HYOW9JFW,B0014EU9P2,0.3465147321428571
9962,A22Z9R91N8L7IQ,B0014EU9P2,0.23372225492761206
9970,A1OZ0899LWXHV0,B00068K5UQ,0.24593027976190482
9980,ABLOQZIL42W7I,B000SATUWG,0.17964082792207794
9984,A39MB61G68XLS4,B000SATUWG,0.23243569444444442
10002,A4H9ZSSN8AMGQ,B0096EZHM2,0.014307291666666666
10004,AOP5TUC7TTEY0,B0096EZHM2,-0.08851000000000002
10012,A1Z54EM24Y40LL,B0096EZHM2,0.03710624999999999
10028,A8EJ2H1P3ELL3,B00141QYSQ,0.17000947916666664
10033,A3V1A3C9DTLPME,B005HGIVVW,0.17288250000000002
10035,A1PKNJV8TNYP2I,B005HGIVVW,-0.05213333333333332
10063,A2A1XYSB692L6J,B000NIHZMU,0.014512380952380954
10091,A22H0NAS6G66ZI,B0000D8DI0,0.14448000000000003
10096,A3CI9DSB6Z76JF,B000FFM7UQ,0.3386373106060606
10100,A1YUL9PCJR3JTY,B000FFM7UQ,0.15996691071428573
10101,ADMWYMH11LD27,B000FFM7UQ,-0.020202083333333332
10107,A3MEMX0XF00TBD,B0090X8JUG,0.3104356506238859
10128,A131S7JQCEPFOM,B00141NFVA,0.32739555555555555
10130,A3QDITMY3OOYRP,B00141NFVA,0.4573214285714286
10142,A3DH53FPYSP9E,B006Q7YFLQ,0.04791999999999999
10143,A35VI0H5AFHOJ5,B006Q7YFLQ,0.37420999999999993
10144,A2G04D4QZAXL15,B006Q7YFLQ,0.2668439583333333
10148,A2KHG3JOFXQ4CE,B006Q7YFLQ,0.16391590145148968
10151,A1RLP0R1N8H8C4,B006Q7YFLQ,0.07906
10152,AQ8DU6XVA3USJ,B006Q7YFLQ,0.14031452380952378
10153,A2MY9VXHZYAHUZ,B006Q7YFLQ,0.006288750000000001
10165,A3QJQQZTKFV7BJ,B000E39T82,0.016137973286875728
10167,A9GQR7CMQERSS,B003SE3HPK,0.10079857142857143
10169,A236IN6J0H7E2V,B009DR3GYI,-0.06774999999999999
10170,A1NBK07JEBCFI,B009DR3GYI,0.07925689836678473
10174,A5V7HO15N33UF,B001ET5XX0,0.5053099999999999
10182,A23GFTVIETX7DS,B0000A0BS8,0.36948000000000003
10183,A1IU7S4HCK1XK0,B0000A0BS8,0.0895
10191,A3E5KPDJ9OMGL3,B000V1D19A,0.051901361655773415
10192,A36T0MYKF1TTUR,B000V1D19A,0.0016207692307692308
10193,A1N03V52IRZ5PR,B000V1D19A,0.18742555555555557
10194,A5D06XJHDXK75,B000V1D19A,0.22089906862745098
10195,A3PZ4AXTY9J1DZ,B000V1D19A,-0.007643978696741859
10203,AT62HX1HHLLH8,B000V1D19A,0.06116541666666668
10206,A2J591OLWPBEMQ,B000V1D19A,0.07479542857142857
10209,A2HBSX7252L0PX,B000V1D19A,0.0722758215269579
10210,A2R1HUYHXV7H18,B000V1D19A,0.28545
10217,A3N9TOPHBENB9I,B000V1D19A,0.021075000000000007
10231,A2LJJ4482V9LAW,B000V1D19A,-0.015491321301247774
10240,A221I9R7I92ORO,B000V1D19A,-0.04779425456562552
10244,A30D25YPVD6MS5,B001IZM7NY,-0.06538377513227513
10245,A30D25YPVD6MS5,B001IZM7NY,0.011274166666666667
10246,A1QIJNLCXVSKCO,B001IZM7NY,0.2822177857142857
10257,AY1EF0GOH80EK,B001EO5NAS,0.15542450000000002
10269,A1H4R7TY2G50DH,B000F0FX52,0.295754
10271,A144LF2QWLG1ZL,B000F0FX52,0.019507068645640075
10275,A1ZSF5CJ0A4CIO,B003VTNBQ2,0.162324074074074
10284,A2TJG4N8LNJW23,B001THVDWM,-0.07780666666666666
10300,A36GEDLB5A5MJ,B00018CX60,0.4061282142857143
10306,A3MSQ79PUJMLNL,B00018CX60,0.31158
10312,A26EXMDN188M0,B000MD92C2,-0.1366953246753247
10314,A2U8PHXKGU95SV,B000MD92C2,0.4200044444444445
10318,A4TK8ENW87B41,B001EQ5PKE,0.0219375
10319,A2VG364UUGYFHI,B001EQ5PKE,-0.02322
10322,A1537BQLT3VJ99,B001EQ5PKE,0.49675619047619046
10350,ACYR6O588USK,B001EQ4E60,0.05118
10371,A2V9DTXTQ5YIMK,B004H0ZD38,0.40779
10384,AFYQ9V4XBVCJ1,B001D0GV9K,0.13564971428571426
10392,A3GVYBCZIRPLFC,B000FF8X4K,-0.03707142857142857
10400,AAPPWNP9FWVWS,B002NHYQAS,-0.07473214285714286
10401,A1DTCJV6KOMJOA,B002NHYQAS,0.18403049242424246
10403,A3BFDEBT5IV4UN,B002NHYQAS,0.21875
10404,A1RLP0R1N8H8C4,B002NHYQAS,0.36087857142857144
10406,A2V0I904FH7ABY,B002NHYQAS,-0.08665125
10408,A3GX6U4H2CRY71,B002NHYQAS,-0.018800178571428572
10410,A2806I45H42REF,B002NHYQAS,0.0511312987012987
10414,A28OB1QLXN5BM6,B002NHYQAS,0.1907169230769231
10415,AK7CAW3N1XZV6,B002NHYQAS,0.08746575757575759
10417,ARTST8JB04TBC,B002NHYQAS,0.19467991477272725
10418,AZ5X928CQPRJN,B002NHYQAS,0.28689
10419,A25C5MVVCIYT5D,B002NHYQAS,0.12026609375000001
10420,A1KEK09ZA6J9P8,B002NHYQAS,0.19481999999999997
10425,A3JCWGHCVC2ZNF,B002NHYQAS,-0.09952461622807014
10427,A3MFU0GVZUVH3K,B002NHYQAS,-0.03414155844155844
10428,AY1EF0GOH80EK,B002NHYQAS,0.07273298553719008
10429,A34UVV757IKPVB,B002NHYQAS,0.19037420758928572
10464,A1YUL9PCJR3JTY,B000Z95UME,-0.12261428571428572
10465,A1YUL9PCJR3JTY,B000Z95UME,-0.14763
10466,AYB4ELCS5AM8P,B000Z95UME,0.003845588235294114
10476,A1GYEGLX3P2Y7P,B002LFBA8S,0.19849499999999998
10482,AR7TAEEUDHMUB,B000HDJZEM,0.021303000000000013
10487,AANHR0DB9SZ80,B000LRKMQE,0.0964275
10494,A3A2C8HV015ZQ2,B003O7DVRA,0.0769111559139785
10497,A2A1XYSB692L6J,B003O7DVRA,-0.019224333333333336
10500,AQQLWCMRNDFGI,B000OK7XAQ,0.2820841666666667
10504,A2XNOB1T796Y6B,B0017U24LA,0.24956000000000003
10520,A2SS44O400KIZ7,B0040PYX90,0.0196125
10521,A130VGG4P4PW5J,B0040PYX90,0.3180333333333333
10523,A2MUGFV2TDQ47K,B0040PYX90,0.14055194805194804
10537,A38IEZF0P3ZUQJ,B0029JW7YM,0.370185
10556,A2MTAFJI8FIKN6,B004AHBMJW,0.2348
10580,A3CF9QL19W9ZCL,B001EQ4P2I,0.0667736553030303
10590,A2OWR5G2OAQF7C,B001EQ5JLE,0.19091546474358975
10593,A3CLT4QS2N9NQ7,B001EQ5JLE,-0.5759000000000001
10616,A1RRMZKOMZ2M7J,B000GKTNXE,0.06014375
10638,A1QFM9CFEUXZK5,B001EQ55RW,-0.19951093749999999
10639,A3OXHLG6DIBRW8,B001EQ55RW,0.18556818181818183
10641,A3HPCRD9RX351S,B001EQ55RW,-0.2602346428571429
10642,A36PFPY4O3E1DV,B001EQ55RW,-0.033208
10648,A3M34NPTGTSIWI,B001EQ55RW,0.006100104166666668
10651,A3JCWGHCVC2ZNF,B001EQ55RW,0.0617375
10652,A2DI7UGT3YX4Q9,B001EQ55RW,-0.06468055555555555
10654,AQ8DU6XVA3USJ,B001EQ55RW,0.115755
10657,ABSYIF0ONC2AF,B001EQ55RW,0.02231529761904763
10672,A196Y0V7ADWELI,B001EQ55RW,-0.036623809523809524
10673,A1H7Y5XKPGT0OS,B001EQ55RW,0.045191666666666665
10676,A3AVJCB1ZD6ZY5,B001EQ55RW,-0.004039707792207794
10678,A2V0I904FH7ABY,B001EQ55RW,0.26387474999999994
10685,A39G26LKBXB83D,B001EQ55RW,0.13763757575757576
10691,AORGKBNQZ83O8,B001EQ55RW,0.4270066666666667
10693,A8WXLST0944GZ,B001EQ55RW,0.12158219696969698
10695,AR5SY32T76DBM,B001EQ55RW,0.16474250000000001
10697,A3PECZX773ME74,B001EQ55RW,0.35128114285714285
10699,A37WVR9M1STQDU,B001EQ55RW,0.1742576
10700,A2RKI7RPP5CJMG,B001EQ55RW,0.30447911111111114
10701,A3BC51PZJ8L67R,B001EQ55RW,-0.02595709999999999
10702,A3M174IC0VXOS2,B001EQ55RW,0.04138984374999997
10707,A1G60ANYI0HMEU,B001EQ55RW,0.29942500000000005
10719,A2K3DB7X56UXLZ,B001EQ55RW,0.3805138644688645
10726,A1TKM36EYEQNSM,B001EQ55RW,0.06231794871794873
10727,A37E6RW5BUX4U0,B001EQ55RW,0.32384
10728,A1EJ6J6N9I7W35,B001EQ55RW,-0.1549318831168831
10732,A2E2I580OO3HET,B001EQ55RW,-0.0025259242424242314
10734,A30IP3E4MDQ36,B001EQ55RW,0.22365195833333334
10735,A147FUNITGB21I,B001EQ55RW,0.239475
10738,A1UVWTNPX8TR0G,B001EQ55RW,0.27780000000000005
10741,A3H7AOFQDPU0JV,B001EQ55RW,0.13296149999999998
10742,AYGEP8I4BQ3CK,B001EQ55RW,0.04514487179487179
10746,A1QK0XCAPHIW1L,B001EQ55RW,0.207529
